state,country,t,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,Million Metric Tons,MWh
state,country,t,battery-10h_MW,battery-2h_MW,battery-4h_MW,battery-6h_MW,battery-8h_MW,biopower ccs_MW,biopower_MW,coal_MW,csp_MW,dac_MW,geothermal_MW,h2-ct_MW,hydro_MW,land-based wind_MW,ng-cc-ccs_MW,ng-cc_MW,ng-ct_MW,nuclear_MW,offshore wind_MW,oil-gas-steam_MW,pumped storage_MW,pv+battery_MW,rooftop pv_MW,utility pv_MW,biopower ccs_MWh,biopower_MWh,coal_MWh,csp_MWh,dac_MWh,geothermal_MWh,h2-ct_MWh,hydro_MWh,imports_MWh,land-based wind_MWh,ng-cc-ccs_MWh,ng-cc_MWh,ng-ct_MWh,nuclear_MWh,offshore wind_MWh,oil-gas-steam_MWh,pv+battery_MWh,rooftop pv_MWh,utility pv_MWh,biopower ccs_gen_frac,biopower_gen_frac,coal_gen_frac,csp_gen_frac,dac_gen_frac,geothermal_gen_frac,h2-ct_gen_frac,hydro_gen_frac,imports_gen_frac,land-based wind_gen_frac,ng-cc-ccs_gen_frac,ng-cc_gen_frac,ng-ct_gen_frac,nuclear_gen_frac,offshore wind_gen_frac,oil-gas-steam_gen_frac,pv+battery_gen_frac,rooftop pv_gen_frac,utility pv_gen_frac,co2_gen_mmt,generation_MWh
CA,usa,2024,0,0,2707.608,0,0,0,608.121,0,975.20247,0,2141.604,0,10315.837,6404.41,0,19920.937,13628.71264,2262.4,0,5337.547,3845.171,0,12052.88091,15536.325,0,303702.7176,0,2689256.715,0,14140681.18,0,31941205.08,0,14371353.49,0,81644413.08,7169468.163,18070816.83,0,3888104.788,0,20969422.5,42044863.78,0,0.001280186,0,0.011335916,0,0.059606648,0,0.134640485,0,0.060578992,0,0.344152432,0.030221173,0.076173192,0,0.016389373,0,0.088391569,0.177230034,,237233288.3
CO,usa,2024,0,466.62,0,0,0,0,22.624,3842.04,30.3,0,0,0,678.9321,5042.223,0,3253.816,2797.195,0,0,578.326,568.125,0,652.0927273,1449.249,0,11891.1744,23335758.94,83556.47261,0,0,0,1728597.374,0,15126553.16,0,5901640.393,1336379.647,0,0,335055.041,0,1116211.092,3755904.623,0,0.000225504,0.442538857,0.001584563,0,0,0,0.032781085,0,0.286859646,0,0.111918588,0.025343076,0,0,0.006353977,0,0.021167804,0.071226899,,52731547.92
CT,usa,2024,0,3.232,58.49619738,0,0,0,64.135,0,0,0,0,0,125.24,467.323263,0,3988.591,1134.836,2093.831,0,2421.576,29.694,0,641.9009091,318.8451273,0,278969.8275,0,0,0,0,0,482447.7808,0,1204482.197,0,27731914.62,816962.1257,16724379.63,0,747021.0907,0,878802.0237,624290.9726,0,0.005636976,0,0,0,0,0,0.009748533,0,0.024338249,0,0.560362165,0.016507864,0.337939508,0,0.015094607,0,0.017757425,0.012614673,,49489270.27
DE,usa,2024,0,0,6.269744128,14.69980564,0,0,0,414.1,0,0,0,0,0,28.813482,0,1519.04,188.264,0,0,871.63,0,27.33556342,128.9127273,337.184593,0,0,0,0,0,0,0,0,0,53644.1296,0,2135677.465,197316.1856,0,0,46226.55264,40582.9382,186961.7759,601737.6861,0,0,0,0,0,0,0,0,0,0.016444426,0,0.654684672,0.060486606,0,0,0.014170593,0.012440562,0.057312497,0.184460644,,3262146.734
FL,usa,2024,0,864.56,0,0,0,0,223.311,7197.26,0,0,0,0,55.55,0,0,34317.78,8629.238,3662.26,0,3885.874,0,0,1086.668182,4513.084,0,117372.2616,42082226.16,0,0,0,0,203594.2905,0,0,0,125220007.4,4529157.221,29252134.75,0,4287783.795,0,1732226.011,10015439.95,0,0.000539792,0.19353494,0,0,0,0,0.000936324,0,0,0,0.57588319,0.020829463,0.134529721,0,0.019719394,0,0.007966457,0.046060719,,217439941.9
GA,usa,2024,0,169.074,0,0,0,0,242.804,8500.16,0,0,0,0,2297.75,0,0,8089.595,7806.997,6323.61,0,1059.894,1882.03703,0,74.83181818,2806.79,0,127617.7824,50526357.75,0,0,0,0,3417737.926,0,0,0,26415539.3,236474.2001,50509546.52,0,223274.2493,0,113291.8878,5646778.344,0,0.000930046,0.368223314,0,0,0,0,0.024907609,0,0,0,0.192509768,0.001723364,0.368100798,0,0.001627166,0,0.000825643,0.041152292,,137216618
IA,usa,2024,0,2.222,0,0,0,0,1.01,4690.844,0,0,0,0,183.214,11722.767,0,1778.61,1185.033,0,0,1128.978,0,0,91.26727273,117.16,0,1170.4284,31296101.57,0,0,0,0,1098266.898,0,41357052.49,0,4296915.726,308061.7921,0,0,412076.5549,0,130824.8646,252364.9021,0,1.48E-05,0.395388257,0,0,0,0,0.013875269,0,0.52249616,0,0.054286315,0.003891987,0,0,0.005206087,0,0.001652813,0.003188324,,79152835.22
ID,usa,2024,0,0,0,0,0,0,36.865,0,0,0,12.12,0,2737.403,932.028,0,553.177,605.7268878,0,0,11.716,0,0,97.87818182,242.4,0,50803.90092,0,0,0,79628.4,0,10073242.03,0,2492373.121,0,2267169.05,223674.8272,0,0,32854.22504,0,156920.8625,523088.7397,0,0.003195263,0,0,0,0.005008153,0,0.633546991,0,0.15675544,0,0.142591444,0.014067816,0,0,0.002066335,0,0.009869389,0.032899169,,15899755.15
IL,usa,2024,0,268.054,14.69019376,0,0,0,3.03,9564.70202,0,0,0,0,32.32,6761.748,0,5872.14,10648.632,7560.254,0,746.895,0,0,129.0963636,1748.75824,0,2435.24736,28086851.42,0,0,0,0,135483.6062,0,18798094.98,0,28378536.02,9648148.43,60387184.08,0,733299.822,0,177761.7429,3775145.763,0,1.62E-05,0.187092334,0,0,0,0,0.000902484,0,0.125218004,0,0.189035305,0.064268315,0.402251539,0,0.004884662,0,0.001184108,0.025147028,,150122941.1
IN,usa,2024,0,66.66,0,0,0,0,0,15013.448,0,0,0,0,83.83,3525.707899,0,4144.03,3087.368,0,0,779.619,0,0,186.4827273,370.771,0,0,62755068.68,0,0,0,0,436673.2357,0,9991700.347,0,20913635.77,148428.0662,0,0,262566.819,0,255868.0456,779334.6627,0,0,0.6568235,0,0,0,0,0.004570424,0,0.104577745,0,0.21889176,0.001553517,0,0,0.002748145,0,0.002678033,0.008156876,,95543275.62
KS,usa,2024,0,0.03648625,0,0,0,0,0,4725.285,0,0,0,0,7.878,6894.563,0,268.66,2796.69,1237.25,0,1047.875,0,0,68.86363636,30.502,0,0,26330996.41,0,0,0,0,34740.19734,0,25135247.07,0,761034.5225,173134.1367,9882477.956,0,41603.89738,0,106512.1202,76664.13001,0,0,0.421010259,0,0,0,0,0.000555466,0,0.401891243,0,0.012168295,0.002768268,0.158012425,0,0.000665211,0,0.001703038,0.001225794,,62542410.44
KY,usa,2024,0,8.08,0,0,0,0,0,10010.11,0,0,0,0,1092.82,0,0,1780.63,4957.282,0,0,35.35,0,0,15.97636364,107.161,0,0,59744920.7,0,0,0,0,3761480.218,0,0,0,13336733.51,2136685.667,0,0,106783.3366,0,22973.46704,150521.6733,0,0,0.753783073,0,0,0,0,0.047457425,0,0,0,0.168265417,0.026957898,0,0,0.001347252,0,0.000289849,0.001899085,,79260098.57
LA,usa,2024,0,1.01,0,0,0,0,11.211,1705.991,0,0,0,0,193.92,0,0,7165.243,2056.057,2154.229,0,6052.627,0,0,136.9927273,122.311,0,0,4817274.513,0,0,0,0,962844.0754,0,0,0,45763714.1,2030753.389,17206805.9,0,6219353.876,0,203990.5274,216202.3311,0,0,0.062221856,0,0,0,0,0.012436482,0,0,0,0.591102547,0.026230028,0.222250029,0,0.080331677,0,0.002634824,0.002792556,,77420938.72
MA,usa,2024,0,274.316,0,0,0,0,58.176,0,0,0,0,0,258.62666,320.2148052,0,6328.357,974.044,0,0,2543.786,1785.68,0,2477.254545,971.317,0,50691.7485,0,0,0,0,0,1101020.052,0,981734.9988,0,12480641.51,385957.5703,0,0,4386926.768,0,3402847.496,1837762.302,0,0.002058332,0,0,0,0,0,0.044706786,0,0.039863231,0,0.506774936,0.01567176,0,0,0.17813063,0,0.13817221,0.074622116,,24627582.45
MD,usa,2024,0,14.14,96.96204005,0,0,0,1.818,2992.63,0,0,0,0,595.9,935.4906556,0,2711.446,1736.089,1724.878,0,2476.318,0,0,1068.855455,484.8,0,2282.6808,3234344.499,0,0,0,0,1853954.943,0,2460319.262,0,18572959.41,123958.1888,13777384.37,0,594687.2162,0,1531923.401,970012.8572,0,5.29E-05,0.075004812,0,0,0,0,0.042993423,0,0.05705508,0,0.430709012,0.002874604,0.319499089,0,0.013790863,0,0.035525475,0.022494707,,43121826.83
ME,usa,2024,0,37.37,0,0,0,0,216.948,0,0,0,0,0,611.07727,1019.595,0,1294.416,179.78,0,0,927.685,0,0,76.02545455,202.909,0,0,0,0,0,0,0,3940864.806,1207475.2,3523887.189,0,41249.3221,0,0,0,80434.20159,0,102240.1013,379496.4964,0,0,0,0,0,0,0,0.424861432,0.13017692,0.379907414,0,0.004447056,0,0,0,0.008671546,0,0.011022422,0.040913209,,9275647.316
MI,usa,2024,0,2.02,0.064115378,0,0,0,189.577,6558.435,0,0,0,0,263.61,3346.230798,0,6902.34,4233.92,3351.18,0,2775.379,2254.32,0,84.84,192.91,0,61079.03466,41550203.79,0,0,0,0,1468466.299,1201107.15,11011243.06,0,28959979.75,4368888.778,26767397.44,0,3188664.244,0,111628.7107,394646.8276,0,0.00051291,0.348917119,0,0,0,0,0.01233142,0.010086277,0.092466724,0,0.24319093,0.036687668,0.224778758,0,0.026776753,0,0.0009374,0.00331404,,119083305.1
MN,usa,2024,0,32.32,0.455544183,0,0,0,86.759,3105.245,0,0,0,0,173.316,4935.769,0,2524.293,2848.705,1673.57,0,865.368,0,0,696.9918182,1135.341,0,37404.82157,19051999.61,0,0,0,0,824107.9805,7418606.55,16559378.27,0,2990300.311,1538908.413,13367564.06,0,738507.3657,0,949103.2799,2268982.22,0,0.000568939,0.289786894,0,0,0,0,0.012534941,0.112839334,0.251873341,0,0.045483406,0.02340728,0.203324845,0,0.011232929,0,0.014436159,0.034511932,,65744862.88
MO,usa,2024,0,21.614,0,0,0,0,0,9798.515,0,0,0,0,575.7,2454.502,0,1812.849,3512.679,1201.9,0,1205.031,663.57,0,164.4463636,92.011,0,0,58668967.63,0,0,0,0,1166468.364,0,8696736.756,0,2116886.331,500048.0522,9600121.443,0,76273.81186,0,240589.6273,198710.6607,0,0,0.721948072,0,0,0,0,0.014353919,0,0.107017263,0,0.02604924,0.006153317,0.118133818,0,0.000938584,0,0.002960564,0.002445224,,81264802.67
MS,usa,2024,0,0,0,0,0,0,0,1458.44,0,0,0,0,0,0,0,7902.24,1343.502,1415.01,0,2032.524,0,0,9.273636364,220.281,0,0,10170498.11,0,0,0,0,0,0,0,0,9736132.929,45330.618,11302327.85,0,7396.248422,0,13930.13941,468890.3761,0,0,0.320386086,0,0,0,0,0,0,0,0,0.306702925,0.001427983,0.356040436,0,0.000232993,0,0.00043882,0.014770757,,31744506.27
MT,usa,2024,0,404,0,0,0,0,0,1641.25,0,0,0,0,2817.597,1445.613,0,40.4,408.949,0,0,52.52,0,0,15.51727273,17.17,0,0,5184443.588,0,0,0,0,10793002.91,70780.8,4437699.033,0,1535.2,170153.6047,0,0,0,0,22753.98503,32736.53942,0,0,0.250297743,0,0,0,0,0.521071204,0.003417199,0.214245952,0,7.41E-05,0.00821478,0,0,0,0,0.001098531,0.001580475,,20713105.66
NC,usa,2024,0,19.796,0,0,0,0,199.677,10029.3,0,0,0,0,1855.269,210.08,0,5696.602,6047.072,5201.096,0,359.156,86.86,0,424.0163636,5881.331,0,8351.286,45703793.09,0,0,0,0,4608900.38,0,353292.6236,0,37004295.54,4297694.759,41543517.13,0,450610.0026,0,343510.0474,12156109.09,0,5.70E-05,0.312035024,0,0,0,0,0.031466499,0,0.002412046,0,0.252640656,0.029341794,0.283631434,0,0.003076465,0,0.002345258,0.082993807,,146470073.9
ND,usa,2024,0,0,0,0,0,0,0,2705.79,0,0,0,0,513.08,4369.159,0,5.353,526.008,0,0,121.099,0,0,55.27454545,0,0,0,13392698.54,0,0,0,0,1830133.153,7418606.55,15532849.39,0,203.414,421067.1934,0,0,286615.8253,0,77194.76901,0,0,0,0.343760665,0,0,0,0,0.046975431,0.190419064,0.398693558,0,5.22E-06,0.010807855,0,0,0.007356788,0,0.001981417,0,,38959368.84
NE,usa,2024,0,0.20604,0,0,0,0,0,3815.37499,0,0,0,0,285.83,2729.121,0,341.582,1152.814,777.7,0,701.142,0,0,55.45818182,23.533,0,0,10950724.09,0,0,0,0,1086478.501,0,10221931.15,0,28275.25075,28779.24044,6211843.287,0,51773.73896,0,85096.00084,53562.83689,0,0,0.381313014,0,0,0,0,0.037832055,0,0.355935858,0,0.000984567,0.001002116,0.216301376,0,0.001802803,0,0.002963111,0.001865101,,28718464.09
NH,usa,2024,0,0,0,0,0,0,211.999,490.86,0,0,0,0,497.93,1058.662305,0,1270.58,0,1262.904,0,510.555,0,0,118.9963636,0,0,0,2573118.961,0,0,0,0,1439958.056,0,3309217.747,0,35271.22,0,10087388.11,0,107245.6021,0,161609.9545,0,0,0,0.145260619,0,0,0,0,0.081290139,0,0.1868157,0,0.001991171,0,0.569464633,0,0.00605435,0,0.009123388,0,,17713809.65
NJ,usa,2024,0,556.2846216,296.1113056,0,0,0,0,467.63,0,0,0,0,4.04,564.088838,0,8655.195,2576.51,3501.771,0,332.896,424.2,104.3464197,2486.252727,2911.135242,0,0,0,0,0,0,0,23724.14565,0,1215463.277,0,30503096.69,1460237.955,27970236.18,0,757338.5538,162405.4813,3482777.292,5367286.179,0,0,0,0,0,0,0,0.000334413,0,0.017133061,0,0.429968896,0.020583382,0.394265923,0,0.010675376,0.002289253,0.049092914,0.075656781,,70942565.76
NM,usa,2024,0,112.312,0,0,0,0,2.222,1555.4,1.01,0,8.686,0,80.8,3325.324,0,1433.998,1296.941,0,0,666.802,0,0,247.2663636,1281.488,0,0,11031090.91,2785.215754,0,64686.02481,0,204381.5186,0,11257549.88,0,3132055.264,171734.1895,0,0,125362.5981,0,477079.7568,3574968.286,0,0,0.36719271,9.27E-05,0,0.002153208,0,0.006803262,0,0.374730866,0,0.104256947,0.005716528,0,0,0.004172954,0,0.015880588,0.119000224,,30041693.65
NV,usa,2024,0,333.3,0,0,0,0,0,491.264,111.1,0,658.318,0,839.31,151.5,0,5506.015,1189.376,0,0,125.038,0,0,408.8663636,3772.855,0,0,2513325.848,663299.4448,0,4557085.941,0,2199764.767,0,252027.7003,0,21033774.18,0,0,0,234005.1114,0,789942.3325,9211903.051,0,0,0.060627622,0.01600042,0,0.109928159,0,0.053063755,0,0.00607953,0,0.507386541,0,0,0,0.005644781,0,0.019055358,0.222213835,,41455128.37
NY,usa,2024,0,910.2233833,99.7766167,0,0,0,55.55,525.2,0,0,0,0,4484.4,6264.087272,0,10023.038,2815.640004,3375.723,0,12734.888,1445.613,0,1797.340909,1191.699,0,29197.08,276045.12,0,0,0,0,26472871.38,13356780.24,19168029.76,0,31085160.27,1479900.386,26963433.53,0,8005287.977,0,2402621.282,2306185.171,0,0.000221954,0.002098476,0,0,0,0,0.20124496,0.101537331,0.145714053,0,0.236307265,0.011250102,0.20497418,0,0.060855652,0,0.018264563,0.017531462,,131545512.2
OH,usa,2024,0,98.98,0.091506,0,0,0,9.696,10088.385,0,0,0,0,103.02,1174.428,0,11587.023,5720.236,2155.34,20.604,746.895,0,0,190.7981818,915.565,0,3044.0592,48456952.62,0,0,0,0,475567.6768,0,2990859.7,0,75248580.24,1325234.236,17215679.97,56987.29399,1523827.911,0,252219.3232,1888573.048,0,2.04E-05,0.324262278,0,0,0,0,0.003182385,0,0.020014114,0,0.503545409,0.008868149,0.115203192,0.000381345,0.01019709,0,0.001687791,0.012637877,,149437526.1
OK,usa,2024,0,20.2,0,0,0,0,0,3278.46,0,0,0,0,864.56,11691.861,0,7394.412,1703.567,0,0,5622.165,260.58,0,34.43181818,40.905,0,0,12181699.88,0,0,0,0,2279524.699,0,43409495.44,0,19065805.41,2335869.924,0,0,5621811.152,0,54768.91959,97102.30215,0,0,0.143236469,0,0,0,0,0.026803408,0,0.510423251,0,0.224182066,0.027465934,0,0,0.066103121,0,0.000643991,0.001141761,,85046077.72
OR,usa,2024,0,71.9625,0,0,0,0,59.792,0,0,0,19.695,0,6719.47546,3984.753,0,3390.873,760.53,0,0,44.743,0,0,208.6109091,1002.425,0,26541.81828,0,0,0,146671.8004,0,28415533.68,0,10576605.87,0,12806919.21,799296.7113,0,0,204783.6282,0,278869.327,2246521.569,0,0.000478216,0,0,0,0.002642652,0,0.511975513,0,0.190563488,0,0.230748052,0.01440129,0,0,0.003689679,0,0.005024515,0.040476594,,55501743.61
PA,usa,2024,0,61.408,0,0,0,0,2.525,10358.156,0,0,0,0,807.596,4497.807376,0,20585.11502,2004.143,9184.132,0,5203.419,1587.72,0,801.8481818,154.328,0,0,37946477.95,0,0,0,0,2592806.689,0,12776206.89,0,114208057.6,1291956.065,73357835.55,0,5898912.935,0,1089399.265,272711.5929,0,0,0.152130113,0,0,0,0,0.010394745,0,0.051220717,0,0.457868176,0.005179543,0.294096748,0,0.023649159,0,0.004367479,0.00109332,,249434364.6
RI,usa,2024,0,0.715331644,0,0,0,0,3.232,0,0,0,0,0,4.04,21.259086,0,1771.742,0,0,30.3,46.258,0,0,127.1681818,181.295,0,0,0,0,0,0,0,14048.1611,0,60504.83001,0,2057121.402,0,0,72904.76862,170575.9792,0,176264.9675,357249.3119,0,0,0,0,0,0,0,0.004829755,0,0.020801549,0,0.707237951,0,0,0.025064646,0.05864399,0,0.060599863,0.122822246,,2908669.42
SC,usa,2024,0,8.08,0,0,0,0,145.44,5488.34,0,0,0,0,1349.36,0,0,3216.85,2606.305,6660.142,0,506.616,2743.16,0,588.0954545,2512.981,0,173042.2092,30648588.74,0,0,0,0,2091671.175,0,0,0,9210201.345,250520.1921,53197580.52,0,487272.0737,0,908382.1576,4220005.009,0,0.001710118,0.302889788,0,0,0,0,0.020671289,0,0,0,0.09102135,0.002475808,0.525733958,0,0.004815548,0,0.008977238,0.041704903,,101187263.4
SD,usa,2024,0,1.616,0,0,0,0,0,478.74,0,0,0,0,1609.94,2785.378,0,297.95,968.489,0,0,215.534,0,0,55.64181818,1.01,0,0,2614168.119,0,0,0,0,4243523.647,0,10912793.08,0,1153027.469,475925.2143,0,0,11585.9625,0,83062.27248,2178.822418,0,0,0.134085589,0,0,0,0,0.217658292,0,0.559737638,0,0.059140943,0.024411097,0,0,0.000594266,0,0.00426042,0.000111756,,19496264.59
TN,usa,2024,0,0,0,0,0,0,1.818,5771.14,0,0,0,0,2590.65,29.391,0,2479.651,3602.872,4567.927,0,56.156,1632.463,0,117.16,477.932,0,955.5408,32765916.14,0,0,0,0,8528927.789,0,32687.56113,0,18572328.11,1575710.979,36486108.62,0,57320.92527,0,170541.4355,754697.9462,0,9.66E-06,0.331152171,0,0,0,0,0.086198504,0,0.00033036,0,0.187703184,0.015925088,0.368750687,0,0.00057932,0,0.001723595,0.007627434,,98945195.04
TX,usa,2024,0,1731.14,0,0,0,0,198.465,19010.826,0,0,0,0,691.85,38103.765,0,39077.304,16411.05588,5009.6,0,15671.362,0,0,1444.116364,11550.158,0,120442.5727,99630012.41,0,0,0,0,894083.488,0,122442537.9,0,135662247.5,9902573.601,40013951.56,0,5648447.327,0,2215401.953,29403479.81,0,0.000270091,0.223419152,0,0,0,0,0.002004972,0,0.274575977,0,0.304221023,0.022206407,0.089730824,0,0.012666578,0,0.004968013,0.065936964,,445933178.1
UT,usa,2024,0,0,0,0,0,0,3.03,4626.81,1.515,0,81.81,0,269.70737,392.082,0,1856.784,548.43,0,0,285.527,0,0,448.9909091,1673.772,0,17518.248,32686827.48,4177.82363,0,572043.0009,0,759512.9565,0,561787.8433,0,7527404.248,360392.3517,0,0,83084.69499,0,754683.0528,4125069.779,0,0.000369174,0.688832548,8.80E-05,0,0.012055065,0,0.016005752,0,0.011838951,0,0.158630294,0.007594802,0,0,0.001750902,0,0.015903968,0.086930502,,47452501.48
VA,usa,2024,0,458.4087,0,0,0,0,199.273,2758.209,0,0,0,0,869.61,72.72,0,10124.24,4234.223,3603.68,24.24,2289.973,3273.41,0,311.8145455,2377.237,0,105947.3678,11029147.82,0,0,0,0,1260083.891,0,167209.3649,0,57982775.44,2156088.719,28784229.67,59915.6075,1073380.552,0,451634.1742,4277191.94,0,0.000986956,0.102742375,0,0,0,0,0.011738351,0,0.001557644,0,0.540140376,0.020085113,0.2681404,0.000558146,0.00999911,0,0.004207212,0.039844317,,107347604.5
VT,usa,2024,0,22.018,0,0,0,0,72.72,0,0,0,0,0,284.82,741.84904,0,0,0,0,0,120.897,0,0,154.7136364,127.765,0,0,0,0,0,0,0,1353433.085,24311346.4,2301198.992,0,0,0,0,0,42066.1629,0,201209.6183,231194.1863,0,0,0,0,0,0,0,0.047588317,0.85481586,0.080912894,0,0,0,0,0,0.001479096,0,0.00707477,0.008129063,,28440448.44
WA,usa,2024,0,14.948,0,0,0,0,50.5,676.7,0,0,0,0,21805.395,3642.666,0,2661.956,630.038,1174.63,0,72.316,317.14,0,201.6327273,276.942,0,0,3913997.101,0,0,0,0,86009713.21,9402574.742,8688998.434,0,3431243.413,0,9382303.562,0,319425.4787,0,251101.7565,560020.0231,0,0,0.032092629,0,0,0,0,0.70523247,0.077095955,0.071245021,0,0.028134314,0,0.076929743,0,0.002619114,0,0.002058897,0.004591857,,121959377.7
WI,usa,2024,0,0,6.267532099,0,0,0,139.077,5134.234,0,0,0,0,336.97135,309.868,0,3460.765,3176.147,1213.111,0,995.254,0,0,87.50272727,502.778,0,119217.6442,30826222.85,0,0,0,0,1863421.96,0,841034.0291,0,16166705.96,606888.7467,9689668.795,0,553308.847,0,118382.2163,917457.317,0,0.001932142,0.499595942,0,0,0,0,0.030200199,0,0.013630512,0,0.262011364,0.009835754,0.157039,0,0.008967393,0,0.001918603,0.014869092,,61702308.36
WV,usa,2024,0,99.99,0.216039,0,0,0,0,11342.3,0,0,0,0,233.31,749.925,0,0,1104.334,0,0,16.564,0,0,68.49636364,0,0,0,26459816.9,0,0,0,0,1632170.128,0,2304440.673,0,0,586670.4024,0,0,24962.33843,0,92733.45872,0,0,0,0.850776253,0,0,0,0,0.052480015,0,0.074095879,0,0,0.018863519,0,0,0.000802627,0,0.002981707,0,,31100793.9
WY,usa,2024,0,0,0,0,0,0,0,6395.32,0,0,0,0,311.383,3358.755,0,94.94,151.5,0,0,4.747,0,0,5.968181818,92.92,0,0,34371977.12,0,0,0,0,901982.4076,0,11791858.7,0,616717.1374,259638.9167,0,0,0,0,9366.299252,211386.755,0,0,0.713660465,0,0,0,0,0.018727732,0,0.244832683,0,0.01280481,0.005390846,0,0,0,0,0.000194471,0.004388993,,48162927.34
AL,usa,2026,0,2.0402,0,0,0,0,0,4825.37903,0,0,0,0,3104.1643,0,0,9857.73635,2300.3255,5636.46054,0,1780.17651,0,0,28.09911818,613.18211,0,0,34222190.29,0,0,0,0,8367425.275,0,0,0,36264668.72,4752960.752,45020971.54,0,1539184.08,0,42506.34132,951485.2605,0,0,0.260916644,0,0,0,0,0.06379488,0,0,0,0.276488897,0.036237498,0.343248655,0,0.011735039,0,0.000324077,0.007254309,,131161392.3
AR,usa,2026,0,20.402,0,0,0,0,8.1608,5267.18434,0,0,0,0,1382.2355,0,0,4702.45698,729.98356,1854.33778,0,811.79558,28.5628,0,31.43762727,405.18372,0,0,25541057.93,0,0,0,0,3129763.666,0,0,0,8750782.428,217730.603,14811438.46,0,41086.15999,0,46263.25191,710561.1799,0,0,0.479656137,0,0,0,0,0.058776357,0,0,0,0.164338005,0.004088939,0.278155955,0,0.00077159,0,0.000868815,0.013344202,,53248683.68
AZ,usa,2026,0,1101.738348,0,0,0,0,26.42059,3008.2749,308.47824,0,0,0,2213.617,629.70773,0,10084.81061,3092.543569,4016.1337,0,1198.6175,220.64763,0,1467.9239,2917.69002,0,9016.304825,21051145.9,1780633.142,0,0,0,6884724.895,0,1559225.348,0,13343395.58,2841905.511,32078684.79,0,890702.0679,0,2781280.856,7564658.435,0,9.93E-05,0.231878168,0.019613657,0,0,0,0.075835178,0,0.017174852,0,0.146977373,0.031303562,0.353346401,0,0.009811075,0,0.030635782,0.083324639,,90785372.83
CA,usa,2026,0,0,2734.68408,0,0,0,614.20221,0,984.9544947,0,2163.02004,0,10418.99537,6468.4541,0,20120.14637,13764.99976,2285.024,0,5390.92247,3883.62271,0,12173.40972,15691.68825,0,306739.7448,0,2716149.282,0,14282088,0,32260617.13,0,14515067.03,0,82460857.21,7241162.845,18251525,0,3926985.836,0,21179116.73,42465312.42,0,0.001280186,0,0.011335916,0,0.059606648,0,0.134640485,0,0.060578992,0,0.344152432,0.030221173,0.076173192,0,0.016389373,0,0.088391569,0.177230034,,239605621.2
CO,usa,2026,0,471.2862,0,0,0,0,22.85024,3880.4604,30.603,0,0,0,685.721421,5092.64523,0,3286.35416,2825.16695,0,0,584.10926,573.80625,0,658.6136545,1463.74149,0,12010.08614,23569116.53,84392.03733,0,0,0,1745883.347,0,15277818.69,0,5960656.797,1349743.444,0,0,338405.5914,0,1127373.203,3793463.67,0,0.000225504,0.442538857,0.001584563,0,0,0,0.032781085,0,0.286859646,0,0.111918588,0.025343076,0,0,0.006353977,0,0.021167804,0.071226899,,53258863.4
CT,usa,2026,0,3.26432,59.08115935,0,0,0,64.77635,0,0,0,0,0,126.4924,471.9964956,0,4028.47691,1146.18436,2114.76931,0,2445.79176,29.99094,0,648.3199182,322.0335786,0,281759.5258,0,0,0,0,0,487272.2586,0,1216527.019,0,28009233.77,825131.747,16891623.43,0,754491.3016,0,887590.0439,630533.8823,0,0.005636976,0,0,0,0,0,0.009748533,0,0.024338249,0,0.560362165,0.016507864,0.337939508,0,0.015094607,0,0.017757425,0.012614673,,49984162.98
DE,usa,2026,0,0,6.332441569,14.84680369,0,0,0,418.241,0,0,0,0,0,29.10161682,0,1534.2304,190.14664,0,0,880.3463,0,27.60891906,130.2018545,340.5564389,0,0,0,0,0,0,0,0,0,54180.57089,0,2157034.24,199289.3475,0,0,46688.81817,40988.76758,188831.3937,607755.063,0,0,0,0,0,0,0,0,0,0.016444426,0,0.654684672,0.060486606,0,0,0.014170593,0.012440562,0.057312497,0.184460644,,3294768.201
FL,usa,2026,0,873.2056,0,0,0,0,225.54411,7269.2326,0,0,0,0,56.1055,0,0,34660.9578,8715.53038,3698.8826,0,3924.73274,0,0,1097.534864,4558.21484,0,118545.9842,42503048.42,0,0,0,0,205630.2334,0,0,0,126472207.5,4574448.793,29544656.1,0,4330661.633,0,1749548.271,10115594.35,0,0.000539792,0.19353494,0,0,0,0,0.000936324,0,0,0,0.57588319,0.020829463,0.134529721,0,0.019719394,0,0.007966457,0.046060719,,219614341.3
GA,usa,2026,0,170.76474,0,0,0,0,245.23204,8585.1616,0,0,0,0,2320.7275,0,0,8170.49095,7885.06697,6386.8461,0,1070.49294,1900.8574,0,75.58013636,2834.8579,0,128893.9602,51031621.33,0,0,0,0,3451915.306,0,0,0,26679694.7,238838.9421,51014641.98,0,225506.9917,0,114424.8067,5703246.128,0,0.000930046,0.368223314,0,0,0,0,0.024907609,0,0,0,0.192509768,0.001723364,0.368100798,0,0.001627166,0,0.000825643,0.041152292,,138588784.1
