state,scenario,analysis,emissions,MismatchMult
ND,Mid Case 95 by 2050,v6.2nei_high,95% by 2050,1.508072407496886
ND,Mid Case 95 by 2050,v6.2nei_low,95% by 2050,1.6566839454533766
ND,Mid Case 95 by 2050,v6.2nei_mid,95% by 2050,1.5352589892176036
ND,Mid Case Base Flex,v6.2jedi_high,NNP,1.241441758844372
ND,Mid Case Base Flex,v6.2jedi_low,NNP,1.4869024077930182
ND,Mid Case Base Flex,v6.2jedi_mid,NNP,1.2826983981977573
ND,Mid Case Base Flex,v6.2nei_high,NNP,1.241441758844372
ND,Mid Case Base Flex,v6.2nei_low,NNP,1.4869024077930182
ND,Mid Case Base Flex,v6.2nei_mid,NNP,1.2826983981977575
ND,Mid Case Base Flex 95 by 2035,v6.2jedi_high,95% by 2035,42.876611299828674
ND,Mid Case Base Flex 95 by 2035,v6.2jedi_low,95% by 2035,41.479991019551484
ND,Mid Case Base Flex 95 by 2035,v6.2jedi_mid,95% by 2035,42.2550193663529
ND,Mid Case Base Flex 95 by 2035,v6.2nei_high,95% by 2035,42.876611299828674
ND,Mid Case Base Flex 95 by 2035,v6.2nei_low,95% by 2035,41.479991019551484
ND,Mid Case Base Flex 95 by 2035,v6.2nei_mid,95% by 2035,42.2550193663529
ND,Mid Case Base Flex 95 by 2050,v6.2jedi_high,95% by 2050,0.9764693097728306
ND,Mid Case Base Flex 95 by 2050,v6.2jedi_low,95% by 2050,1.1403689425604508
ND,Mid Case Base Flex 95 by 2050,v6.2jedi_mid,95% by 2050,1.0140924290943063
ND,Mid Case Base Flex 95 by 2050,v6.2nei_high,95% by 2050,0.9764693097728306
ND,Mid Case Base Flex 95 by 2050,v6.2nei_low,95% by 2050,1.1403689425604508
ND,Mid Case Base Flex 95 by 2050,v6.2nei_mid,95% by 2050,1.0140924290943063
ND,PTC ITC Ext,v6.2jedi_high,NNP,0.48359469589992304
ND,PTC ITC Ext,v6.2jedi_low,NNP,0.5568371713004627
ND,PTC ITC Ext,v6.2jedi_mid,NNP,0.5054785890712952
ND,PTC ITC Ext,v6.2nei_high,NNP,0.48359469589992304
ND,PTC ITC Ext,v6.2nei_low,NNP,0.5568371713004627
ND,PTC ITC Ext,v6.2nei_mid,NNP,0.5054785890712952
ND,PTC ITC Ext 95 by 2035,v6.2jedi_high,95% by 2035,52.85367828235387
ND,PTC ITC Ext 95 by 2035,v6.2jedi_low,95% by 2035,51.22237263751893
ND,PTC ITC Ext 95 by 2035,v6.2jedi_mid,95% by 2035,52.09992774434476
ND,PTC ITC Ext 95 by 2035,v6.2nei_high,95% by 2035,52.85367828235387
ND,PTC ITC Ext 95 by 2035,v6.2nei_low,95% by 2035,51.22237263751893
ND,PTC ITC Ext 95 by 2035,v6.2nei_mid,95% by 2035,52.09992774434476
ND,PTC ITC Ext 95 by 2050,v6.2jedi_high,95% by 2050,0.8582508227549316
ND,PTC ITC Ext 95 by 2050,v6.2jedi_low,95% by 2050,0.9844892858741032
ND,PTC ITC Ext 95 by 2050,v6.2jedi_mid,95% by 2050,0.8880889420071454
ND,PTC ITC Ext 95 by 2050,v6.2nei_high,95% by 2050,0.8582508227549316
ND,PTC ITC Ext 95 by 2050,v6.2nei_low,95% by 2050,0.9844892858741032
ND,PTC ITC Ext 95 by 2050,v6.2nei_mid,95% by 2050,0.8880889420071454
ND,Reduced RE Resource,v6.2jedi_high,NNP,0.6038162127205109
ND,Reduced RE Resource,v6.2jedi_low,NNP,0.669490428204868
ND,Reduced RE Resource,v6.2jedi_mid,NNP,0.6206623287699068
ND,Reduced RE Resource,v6.2nei_high,NNP,0.6038162127205109
ND,Reduced RE Resource,v6.2nei_low,NNP,0.669490428204868
ND,Reduced RE Resource,v6.2nei_mid,NNP,0.6206623287699068
ND,Reduced RE Resource 95 by 2035,v6.2jedi_high,95% by 2035,26.94230842399941
ND,Reduced RE Resource 95 by 2035,v6.2jedi_low,95% by 2035,26.22662216561494
ND,Reduced RE Resource 95 by 2035,v6.2jedi_mid,95% by 2035,26.58936545585768
ND,Reduced RE Resource 95 by 2035,v6.2nei_high,95% by 2035,26.94230842399941
ND,Reduced RE Resource 95 by 2035,v6.2nei_low,95% by 2035,26.22662216561494
ND,Reduced RE Resource 95 by 2035,v6.2nei_mid,95% by 2035,26.58936545585768
ND,Reduced RE Resource 95 by 2050,v6.2jedi_high,95% by 2050,0.8122563787626951
ND,Reduced RE Resource 95 by 2050,v6.2jedi_low,95% by 2050,1.0591298204850752
ND,Reduced RE Resource 95 by 2050,v6.2jedi_mid,95% by 2050,0.8622627140084287
ND,Reduced RE Resource 95 by 2050,v6.2nei_high,95% by 2050,0.8122563787626951
ND,Reduced RE Resource 95 by 2050,v6.2nei_low,95% by 2050,1.0591298204850752
ND,Reduced RE Resource 95 by 2050,v6.2nei_mid,95% by 2050,0.8622627140084287
NE,Electrification,v6.2jedi_high,NNP,1.5374371828335152
NE,Electrification,v6.2jedi_low,NNP,1.5422041160850581
NE,Electrification,v6.2jedi_mid,NNP,1.5442631364700152
NE,Electrification,v6.2nei_high,NNP,1.415983086042123
NE,Electrification,v6.2nei_low,NNP,1.4312560866598893
NE,Electrification,v6.2nei_mid,NNP,1.4241389680708234
NE,Electrification 95 by 2035,v6.2jedi_high,95% by 2035,1.4479744782597044
NE,Electrification 95 by 2035,v6.2jedi_low,95% by 2035,1.1687335729844688
NE,Electrification 95 by 2035,v6.2jedi_mid,95% by 2035,1.4107020912558819
NE,Electrification 95 by 2035,v6.2nei_high,95% by 2035,1.3712240236797841
NE,Electrification 95 by 2035,v6.2nei_low,95% by 2035,1.1276513685062697
NE,Electrification 95 by 2035,v6.2nei_mid,95% by 2035,1.3399427099991597
NE,Electrification 95 by 2050,v6.2jedi_high,95% by 2050,1.5119244164062478
NE,Electrification 95 by 2050,v6.2jedi_low,95% by 2050,1.4370301615767531
NE,Electrification 95 by 2050,v6.2jedi_mid,95% by 2050,1.508831290462737
NE,Electrification 95 by 2050,v6.2nei_high,95% by 2050,1.4005285264447143
NE,Electrification 95 by 2050,v6.2nei_low,95% by 2050,1.3461452684354835
NE,Electrification 95 by 2050,v6.2nei_mid,95% by 2050,1.4001404852945323
NE,Electrification EnhancedFlex,v6.2jedi_high,NNP,1.648966736864338
NE,Electrification EnhancedFlex,v6.2jedi_low,NNP,1.7424580265960528
NE,Electrification EnhancedFlex,v6.2jedi_mid,NNP,1.667065378358709
NE,Electrification EnhancedFlex,v6.2nei_high,NNP,1.5132681971354722
NE,Electrification EnhancedFlex,v6.2nei_low,NNP,1.6082203782357491
NE,Electrification EnhancedFlex,v6.2nei_mid,NNP,1.5315411019528768
NE,Electrification EnhancedFlex 95 by 2035,v6.2jedi_high,95% by 2035,0.9155274819975363
NE,Electrification EnhancedFlex 95 by 2035,v6.2jedi_low,95% by 2035,0.7130271889115226
NE,Electrification EnhancedFlex 95 by 2035,v6.2jedi_mid,95% by 2035,0.8917223409700872
NE,Electrification EnhancedFlex 95 by 2035,v6.2nei_high,95% by 2035,0.8909330426155553
NE,Electrification EnhancedFlex 95 by 2035,v6.2nei_low,95% by 2035,0.7071209190809329
NE,Electrification EnhancedFlex 95 by 2035,v6.2nei_mid,95% by 2035,0.8699965501075931
NE,Electrification EnhancedFlex 95 by 2050,v6.2jedi_high,95% by 2050,1.2655767454161888
NE,Electrification EnhancedFlex 95 by 2050,v6.2jedi_low,95% by 2050,1.1997453918128136
NE,Electrification EnhancedFlex 95 by 2050,v6.2jedi_mid,95% by 2050,1.2618191685789686
NE,Electrification EnhancedFlex 95 by 2050,v6.2nei_high,95% by 2050,1.1818224629292982
NE,Electrification EnhancedFlex 95 by 2050,v6.2nei_low,95% by 2050,1.1316775906328314
NE,Electrification EnhancedFlex 95 by 2050,v6.2nei_mid,95% by 2050,1.1801070262003923
NE,High Demand Growth,v6.2jedi_high,NNP,1.6555440818170104
NE,High Demand Growth,v6.2jedi_low,NNP,1.7726726337884302
NE,High Demand Growth,v6.2jedi_mid,NNP,1.6808832545839676
NE,High Demand Growth,v6.2nei_high,NNP,1.497648336057311
NE,High Demand Growth,v6.2nei_low,NNP,1.6028712198126003
NE,High Demand Growth,v6.2nei_mid,NNP,1.5207830845112091
NE,High Demand Growth 95 by 2035,v6.2jedi_high,95% by 2035,17.686294128022624
NE,High Demand Growth 95 by 2035,v6.2jedi_low,95% by 2035,17.328058050469423
NE,High Demand Growth 95 by 2035,v6.2jedi_mid,95% by 2035,17.554963837227202
NE,High Demand Growth 95 by 2035,v6.2nei_high,95% by 2035,15.085809208325879
NE,High Demand Growth 95 by 2035,v6.2nei_low,95% by 2035,14.868396726249047
NE,High Demand Growth 95 by 2035,v6.2nei_mid,95% by 2035,15.000961468636158
NE,High Demand Growth 95 by 2050,v6.2jedi_high,95% by 2050,1.4570270597415576
NE,High Demand Growth 95 by 2050,v6.2jedi_low,95% by 2050,1.5033285076834118
NE,High Demand Growth 95 by 2050,v6.2jedi_mid,95% by 2050,1.470355058225167
NE,High Demand Growth 95 by 2050,v6.2nei_high,95% by 2050,1.330498818362407
NE,High Demand Growth 95 by 2050,v6.2nei_low,95% by 2050,1.3742648386373435
NE,High Demand Growth 95 by 2050,v6.2nei_mid,95% by 2050,1.3431131500700508
NE,High NG Price,v6.2jedi_high,NNP,2.406243830445618
NE,High NG Price,v6.2jedi_low,NNP,2.5379567305352073
NE,High NG Price,v6.2jedi_mid,NNP,2.4443592010290103
NE,High NG Price,v6.2nei_high,NNP,2.187334454835907
NE,High NG Price,v6.2nei_low,NNP,2.329478073284563
NE,High NG Price,v6.2nei_mid,NNP,2.225580972015187
NE,High NG Price 95 by 2035,v6.2jedi_high,95% by 2035,10.596813030985178
NE,High NG Price 95 by 2035,v6.2jedi_low,95% by 2035,8.287416358968217
NE,High NG Price 95 by 2035,v6.2jedi_mid,95% by 2035,10.192415731749426
NE,High NG Price 95 by 2035,v6.2nei_high,95% by 2035,9.80586271983001
NE,High NG Price 95 by 2035,v6.2nei_low,95% by 2035,7.811863181718241
NE,High NG Price 95 by 2035,v6.2nei_mid,95% by 2035,9.463451069973539
NE,High NG Price 95 by 2050,v6.2jedi_high,95% by 2050,1.0927222209654184
NE,High NG Price 95 by 2050,v6.2jedi_low,95% by 2050,1.0047286817318934
NE,High NG Price 95 by 2050,v6.2jedi_mid,95% by 2050,1.0907398754817124
NE,High NG Price 95 by 2050,v6.2nei_high,95% by 2050,1.055037351627619
NE,High NG Price 95 by 2050,v6.2nei_low,95% by 2050,0.9807163538546094
NE,High NG Price 95 by 2050,v6.2nei_mid,95% by 2050,1.0546319347633026
NE,High RE Cost,v6.2jedi_high,NNP,2.7766778087458706
NE,High RE Cost,v6.2jedi_low,NNP,3.269932817972064
NE,High RE Cost,v6.2jedi_mid,NNP,2.854824719174386
NE,High RE Cost,v6.2nei_high,NNP,2.4474077391616422
NE,High RE Cost,v6.2nei_low,NNP,2.8790776303079824
NE,High RE Cost,v6.2nei_mid,NNP,2.517127788972777
NE,High RE Cost 95 by 2035,v6.2jedi_high,95% by 2035,20.50808834068982
NE,High RE Cost 95 by 2035,v6.2jedi_low,95% by 2035,20.690309448370037
NE,High RE Cost 95 by 2035,v6.2jedi_mid,95% by 2035,20.448406932252873
NE,High RE Cost 95 by 2035,v6.2nei_high,95% by 2035,17.471954325932405
NE,High RE Cost 95 by 2035,v6.2nei_low,95% by 2035,17.73024537337794
NE,High RE Cost 95 by 2035,v6.2nei_mid,95% by 2035,17.452465740562076
NE,High RE Cost 95 by 2050,v6.2jedi_high,95% by 2050,2.480804383102851
NE,High RE Cost 95 by 2050,v6.2jedi_low,95% by 2050,2.766001129105869
NE,High RE Cost 95 by 2050,v6.2jedi_mid,95% by 2050,2.532118278903637
NE,High RE Cost 95 by 2050,v6.2nei_high,95% by 2050,2.1972269554753496
NE,High RE Cost 95 by 2050,v6.2nei_low,95% by 2050,2.44997556325541
NE,High RE Cost 95 by 2050,v6.2nei_mid,95% by 2050,2.2436992227778516
NE,High Trans,v6.2jedi_high,NNP,1.6102708657773326
NE,High Trans,v6.2jedi_low,NNP,1.6906642345406986
NE,High Trans,v6.2jedi_mid,NNP,1.6219310059871466
NE,High Trans,v6.2nei_high,NNP,1.4670423878478114
NE,High Trans,v6.2nei_low,NNP,1.5432059927247428
NE,High Trans,v6.2nei_mid,NNP,1.4791335456579555
NE,High Trans 95 by 2035,v6.2jedi_high,95% by 2035,3.558966011277944
NE,High Trans 95 by 2035,v6.2jedi_low,95% by 2035,3.9041048997680066
NE,High Trans 95 by 2035,v6.2jedi_mid,95% by 2035,3.633266846844019
NE,High Trans 95 by 2035,v6.2nei_high,95% by 2035,3.135297570885676
NE,High Trans 95 by 2035,v6.2nei_low,95% by 2035,3.453143738481578
NE,High Trans 95 by 2035,v6.2nei_mid,95% by 2035,3.205200261337455
NE,High Trans 95 by 2050,v6.2jedi_high,95% by 2050,2.9999989814166113
NE,High Trans 95 by 2050,v6.2jedi_low,95% by 2050,3.6215003328078854
NE,High Trans 95 by 2050,v6.2jedi_mid,95% by 2050,3.095858407202053
NE,High Trans 95 by 2050,v6.2nei_high,95% by 2050,2.6567518697850807
NE,High Trans 95 by 2050,v6.2nei_low,95% by 2050,3.209061753301735
NE,High Trans 95 by 2050,v6.2nei_mid,95% by 2050,2.743965993215581
NE,Low Demand Growth,v6.2jedi_high,NNP,1.73304494052169
NE,Low Demand Growth,v6.2jedi_low,NNP,1.8155287602175416
NE,Low Demand Growth,v6.2jedi_mid,NNP,1.743556031919133
NE,Low Demand Growth,v6.2nei_high,NNP,1.6223496255010164
NE,Low Demand Growth,v6.2nei_low,NNP,1.6964145026446744
NE,Low Demand Growth,v6.2nei_mid,NNP,1.6324087629213981
NE,Low Demand Growth 95 by 2035,v6.2jedi_high,95% by 2035,15.652933456697165
NE,Low Demand Growth 95 by 2035,v6.2jedi_low,95% by 2035,15.423010793698294
NE,Low Demand Growth 95 by 2035,v6.2jedi_mid,95% by 2035,15.553122472123016
NE,Low Demand Growth 95 by 2035,v6.2nei_high,95% by 2035,13.357392553025015
NE,Low Demand Growth 95 by 2035,v6.2nei_low,95% by 2035,13.23930592631483
NE,Low Demand Growth 95 by 2035,v6.2nei_mid,95% by 2035,13.29626555865925
NE,Low Demand Growth 95 by 2050,v6.2jedi_high,95% by 2050,1.5683422808805108
NE,Low Demand Growth 95 by 2050,v6.2jedi_low,95% by 2050,1.636747683984155
NE,Low Demand Growth 95 by 2050,v6.2jedi_mid,95% by 2050,1.5837056067881006
NE,Low Demand Growth 95 by 2050,v6.2nei_high,95% by 2050,1.4245111873842615
NE,Low Demand Growth 95 by 2050,v6.2nei_low,95% by 2050,1.487700179537697
NE,Low Demand Growth 95 by 2050,v6.2nei_mid,95% by 2050,1.4390293106945422
NE,Low Everything,v6.2jedi_high,NNP,1.2109083703887489
NE,Low Everything,v6.2jedi_low,NNP,1.1996549808684902
NE,Low Everything,v6.2jedi_mid,NNP,1.207516456026168
NE,Low Everything,v6.2nei_high,NNP,1.2903300789916692
NE,Low Everything,v6.2nei_low,NNP,1.278042157105764
NE,Low Everything,v6.2nei_mid,NNP,1.2866347658917698
NE,Low Everything 95 by 2035,v6.2jedi_high,95% by 2035,15.195567476988685
NE,Low Everything 95 by 2035,v6.2jedi_low,95% by 2035,15.019770008265963
NE,Low Everything 95 by 2035,v6.2jedi_mid,95% by 2035,15.093381803585729
NE,Low Everything 95 by 2035,v6.2nei_high,95% by 2035,13.137135850972005
NE,Low Everything 95 by 2035,v6.2nei_low,95% by 2035,13.057186170341215
NE,Low Everything 95 by 2035,v6.2nei_mid,95% by 2035,13.071575093439003
NE,Low Everything 95 by 2050,v6.2jedi_high,95% by 2050,1.5332254058408872
NE,Low Everything 95 by 2050,v6.2jedi_low,95% by 2050,1.650213531485913
NE,Low Everything 95 by 2050,v6.2jedi_mid,95% by 2050,1.5517314286807102
NE,Low Everything 95 by 2050,v6.2nei_high,95% by 2050,1.5633740829173646
NE,Low Everything 95 by 2050,v6.2nei_low,95% by 2050,1.662061685423443
NE,Low Everything 95 by 2050,v6.2nei_mid,95% by 2050,1.5787701720078195
NE,Low NG Price,v6.2jedi_high,NNP,1.375901442583649
NE,Low NG Price,v6.2jedi_low,NNP,1.3488484861460066
NE,Low NG Price,v6.2jedi_mid,NNP,1.3677044543916188
NE,Low NG Price,v6.2nei_high,NNP,1.4300823049133977
NE,Low NG Price,v6.2nei_low,NNP,1.4051843699615767
NE,Low NG Price,v6.2nei_mid,NNP,1.4225682171502088
NE,Low NG Price 95 by 2035,v6.2jedi_high,95% by 2035,9.199208878525804
NE,Low NG Price 95 by 2035,v6.2jedi_low,95% by 2035,9.063193702060312
NE,Low NG Price 95 by 2035,v6.2jedi_mid,95% by 2035,9.146417556703014
NE,Low NG Price 95 by 2035,v6.2nei_high,95% by 2035,8.057830600110107
NE,Low NG Price 95 by 2035,v6.2nei_low,95% by 2035,7.980634217577202
NE,Low NG Price 95 by 2035,v6.2nei_mid,95% by 2035,8.024755410055207
NE,Low NG Price 95 by 2050,v6.2jedi_high,95% by 2050,1.7541000114958412
NE,Low NG Price 95 by 2050,v6.2jedi_low,95% by 2050,1.9600183093821968
NE,Low NG Price 95 by 2050,v6.2jedi_mid,95% by 2050,1.7891317523018648
NE,Low NG Price 95 by 2050,v6.2nei_high,95% by 2050,1.750484505757207
NE,Low NG Price 95 by 2050,v6.2nei_low,95% by 2050,1.9261250860673673
NE,Low NG Price 95 by 2050,v6.2nei_mid,95% by 2050,1.7802548771938633
NE,Low Nuclear CCS Cost,v6.2jedi_high,NNP,2.1403504355959537
NE,Low Nuclear CCS Cost,v6.2jedi_low,NNP,2.268653498520491
NE,Low Nuclear CCS Cost,v6.2jedi_mid,NNP,2.157811777454143
NE,Low Nuclear CCS Cost,v6.2nei_high,NNP,1.9676086183533776
NE,Low Nuclear CCS Cost,v6.2nei_low,NNP,2.0828486018411296
NE,Low Nuclear CCS Cost,v6.2nei_mid,NNP,1.9842055182159317
NE,Low Nuclear CCS Cost 95 by 2035,v6.2jedi_high,95% by 2035,48.4949017915959
NE,Low Nuclear CCS Cost 95 by 2035,v6.2jedi_low,95% by 2035,48.09790261036094
NE,Low Nuclear CCS Cost 95 by 2035,v6.2jedi_mid,95% by 2035,48.18066406672621
NE,Low Nuclear CCS Cost 95 by 2035,v6.2nei_high,95% by 2035,41.18804752666087
NE,Low Nuclear CCS Cost 95 by 2035,v6.2nei_low,95% by 2035,41.09728117086412
NE,Low Nuclear CCS Cost 95 by 2035,v6.2nei_mid,95% by 2035,40.996287852084386
NE,Low Nuclear CCS Cost 95 by 2050,v6.2jedi_high,95% by 2050,1.971852619760921
NE,Low Nuclear CCS Cost 95 by 2050,v6.2jedi_low,95% by 2050,2.154687203610435
NE,Low Nuclear CCS Cost 95 by 2050,v6.2jedi_mid,95% by 2050,2.0091693657294325
NE,Low Nuclear CCS Cost 95 by 2050,v6.2nei_high,95% by 2050,1.7664932601076102
NE,Low Nuclear CCS Cost 95 by 2050,v6.2nei_low,95% by 2050,1.9293295604308436
NE,Low Nuclear CCS Cost 95 by 2050,v6.2nei_mid,95% by 2050,1.8002810187892129
NE,Low RE Cost,v6.2jedi_high,NNP,1.27072350636766
NE,Low RE Cost,v6.2jedi_low,NNP,1.3508857327828139
NE,Low RE Cost,v6.2jedi_mid,NNP,1.29088821195297
NE,Low RE Cost,v6.2nei_high,NNP,1.3316742518697189
NE,Low RE Cost,v6.2nei_low,NNP,1.3964970662754164
NE,Low RE Cost,v6.2nei_mid,NNP,1.3480788319338113
NE,Low RE Cost 95 by 2035,v6.2jedi_high,95% by 2035,0.8123831030568128
NE,Low RE Cost 95 by 2035,v6.2jedi_low,95% by 2035,0.7778276561700265
NE,Low RE Cost 95 by 2035,v6.2jedi_mid,95% by 2035,0.8159313363180515
NE,Low RE Cost 95 by 2035,v6.2nei_high,95% by 2035,0.9341019561325837
NE,Low RE Cost 95 by 2035,v6.2nei_low,95% by 2035,0.8923035648952219
NE,Low RE Cost 95 by 2035,v6.2nei_mid,95% by 2035,0.9349189719297788
NE,Low RE Cost 95 by 2050,v6.2jedi_high,95% by 2050,0.9700329422095241
NE,Low RE Cost 95 by 2050,v6.2jedi_low,95% by 2050,0.9199557684497793
NE,Low RE Cost 95 by 2050,v6.2jedi_mid,95% by 2050,0.9706077733465388
NE,Low RE Cost 95 by 2050,v6.2nei_high,95% by 2050,1.070850119772055
NE,Low RE Cost 95 by 2050,v6.2nei_low,95% by 2050,1.0173520957499838
NE,Low RE Cost 95 by 2050,v6.2nei_mid,95% by 2050,1.0694703350962735
NE,Low Trans,v6.2jedi_high,NNP,1.5845330857955666
NE,Low Trans,v6.2jedi_low,NNP,1.6321983445282384
NE,Low Trans,v6.2jedi_mid,NNP,1.5908909598056002
NE,Low Trans,v6.2nei_high,NNP,1.4336685225405819
NE,Low Trans,v6.2nei_low,NNP,1.4793739188573793
NE,Low Trans,v6.2nei_mid,NNP,1.440629024943765
NE,Low Trans 95 by 2035,v6.2jedi_high,95% by 2035,0.9134235435550802
NE,Low Trans 95 by 2035,v6.2jedi_low,95% by 2035,0.9095598000156508
NE,Low Trans 95 by 2035,v6.2jedi_mid,95% by 2035,0.9122789922026451
NE,Low Trans 95 by 2035,v6.2nei_high,95% by 2035,0.8675140463746852
NE,Low Trans 95 by 2035,v6.2nei_low,95% by 2035,0.8658268923955992
NE,Low Trans 95 by 2035,v6.2nei_mid,95% by 2035,0.8670293909715182
NE,Low Trans 95 by 2050,v6.2jedi_high,95% by 2050,1.024329380204973
NE,Low Trans 95 by 2050,v6.2jedi_low,95% by 2050,1.0135471241971845
NE,Low Trans 95 by 2050,v6.2jedi_mid,95% by 2050,1.0211839883273153
NE,Low Trans 95 by 2050,v6.2nei_high,95% by 2050,0.9611392283254734
NE,Low Trans 95 by 2050,v6.2nei_low,95% by 2050,0.9541777319827456
NE,Low Trans 95 by 2050,v6.2nei_mid,95% by 2050,0.9591450763194244
NE,Mid Case,v6.2jedi_high,NNP,1.9145921451563888
NE,Mid Case,v6.2jedi_low,NNP,2.1195695189749393
NE,Mid Case,v6.2jedi_mid,NNP,1.9447824787478836
NE,Mid Case,v6.2nei_high,NNP,1.7169806592095689
NE,Mid Case,v6.2nei_low,NNP,1.898432059227897
NE,Mid Case,v6.2nei_mid,NNP,1.7446389941545706
NE,Mid Case 95 by 2035,v6.2jedi_high,95% by 2035,15.673179221913356
NE,Mid Case 95 by 2035,v6.2jedi_low,95% by 2035,15.541810729080707
NE,Mid Case 95 by 2035,v6.2jedi_mid,95% by 2035,15.591454015480329
NE,Mid Case 95 by 2035,v6.2nei_high,95% by 2035,13.377402600563613
NE,Mid Case 95 by 2035,v6.2nei_low,95% by 2035,13.343229027798984
NE,Mid Case 95 by 2035,v6.2nei_mid,95% by 2035,13.331590324555672
NE,Mid Case 95 by 2050,v6.2jedi_high,95% by 2050,1.9936311253668795
NE,Mid Case 95 by 2050,v6.2jedi_low,95% by 2050,2.2072649816998164
NE,Mid Case 95 by 2050,v6.2jedi_mid,95% by 2050,2.0311367196910695
NE,Mid Case 95 by 2050,v6.2nei_high,95% by 2050,1.7849776162053421
NE,Mid Case 95 by 2050,v6.2nei_low,95% by 2050,1.974183375754265
NE,Mid Case 95 by 2050,v6.2nei_mid,95% by 2050,1.8189595118393194
NE,Mid Case Base Flex,v6.2jedi_high,NNP,1.8155352194539789
NE,Mid Case Base Flex,v6.2jedi_low,NNP,1.9344406387744038
NE,Mid Case Base Flex,v6.2jedi_mid,NNP,1.8378929461083884
NE,Mid Case Base Flex,v6.2nei_high,NNP,1.6330513146662915
NE,Mid Case Base Flex,v6.2nei_low,NNP,1.740610144800671
NE,Mid Case Base Flex,v6.2nei_mid,NNP,1.653905024252876
NE,Mid Case Base Flex 95 by 2035,v6.2jedi_high,95% by 2035,26.42837907273185
NE,Mid Case Base Flex 95 by 2035,v6.2jedi_low,95% by 2035,25.833042910058023
NE,Mid Case Base Flex 95 by 2035,v6.2jedi_mid,95% by 2035,26.210702003186995
NE,Mid Case Base Flex 95 by 2035,v6.2nei_high,95% by 2035,22.492805507964977
NE,Mid Case Base Flex 95 by 2035,v6.2nei_low,95% by 2035,22.118657118103545
NE,Mid Case Base Flex 95 by 2035,v6.2nei_mid,95% by 2035,22.34840904426686
NE,Mid Case Base Flex 95 by 2050,v6.2jedi_high,95% by 2050,1.8005501890519393
NE,Mid Case Base Flex 95 by 2050,v6.2jedi_low,95% by 2050,1.925473400398495
NE,Mid Case Base Flex 95 by 2050,v6.2jedi_mid,95% by 2050,1.823870434072904
NE,Mid Case Base Flex 95 by 2050,v6.2nei_high,95% by 2050,1.6214112718952354
NE,Mid Case Base Flex 95 by 2050,v6.2nei_low,95% by 2050,1.733987092854727
NE,Mid Case Base Flex 95 by 2050,v6.2nei_mid,95% by 2050,1.6430477558965626
NE,PTC ITC Ext,v6.2jedi_high,NNP,1.266710416308642
NE,PTC ITC Ext,v6.2jedi_low,NNP,1.3408574087314054
NE,PTC ITC Ext,v6.2jedi_mid,NNP,1.2892896812872243
NE,PTC ITC Ext,v6.2nei_high,NNP,1.337436636859623
NE,PTC ITC Ext,v6.2nei_low,NNP,1.398262302131514
NE,PTC ITC Ext,v6.2nei_mid,NNP,1.3558820228041564
NE,PTC ITC Ext 95 by 2035,v6.2jedi_high,95% by 2035,17.524493729935944
NE,PTC ITC Ext 95 by 2035,v6.2jedi_low,95% by 2035,17.378790999920906
NE,PTC ITC Ext 95 by 2035,v6.2jedi_mid,95% by 2035,17.440681773586327
NE,PTC ITC Ext 95 by 2035,v6.2nei_high,95% by 2035,15.115654228161024
NE,PTC ITC Ext 95 by 2035,v6.2nei_low,95% by 2035,15.073019331893843
